"state","puma22","cbsa20","cbsatype20","stab","CBSAName20","PUMA22name","pop20","afact"
"State code","PUMA (2022)","Core-based statistical area code","CBSA type (2020)","State abbr.","2020 CBSA name","PUMA22 name","Total population (2020 Census)","puma22-to-cbsatype20 allocation factor"
"48","02308","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities",114899,1 
"48","02309","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Dallas (Far North) & Richardson (Southwest) Cities",113717,1 
"48","02310","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Dallas (Far North)--Carrollton (Southeast) Cities & Addison Town, North of I-635",114977,1 
"48","02311","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Dallas City (North)--South of I-635 & West of US-75",113225,1 
"48","02312","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Dallas (West Central), University Park Cities & Highland Park Town",114098,1 
"48","02313","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Dallas City (Downtown)--North of I-30",134056,1 
"48","02314","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Dallas City (East Central)--South of I-30 & East of I-35E",125989,1 
"48","02315","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Dallas City (West Central)--East of Loop TX-12 & West of I-35E",109022,1 
"48","02316","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Dallas City (South Central)--North of I-20 & West of I-35E",103887,1 
"48","02317","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Dallas County (South)--DeSoto & Lancaster Cities",116056,1 
"48","02318","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Dallas County (Southwest)--Cedar Hill & Duncanville Cities",113002,1 
"48","02319","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities",114627,1 
"48","02320","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Dallas County (West)--Irving (South) & Grand Prairie (North) Cities",115317,1 
"48","02321","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities",117195,1 
"48","02322","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",128801,1 
"48","02400","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Parker County",148222,1 
"48","02501","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities",121237,1 
"48","02502","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County (East)--Euless (South & West) & Arlington (North) Cities",136414,1 
"48","02503","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities",136796,1 
"48","02504","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUM",116980,1 
"48","02505","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities",125152,1 
"48","02506","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County (South Central)--Fort Worth City (Southeast)-South of I-20",134859,1 
"48","02507","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County (East)--Arlington City (West)-South of I-30 & East of Loop I-820",121038,1 
"48","02508","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Fort Worth City (East Central)-South of I-30, East of I-35W & Inside Loop I-820",119054,1 
"48","02509","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Fort Worth (Northeast)--Hurst (South) Cities, North of I-30",146410,1 
"48","02510","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County (North)--North Richland Hills (North) & Keller Cities",125530,1 
"48","02511","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Fort Worth City (North)--East of I-35W & West of US-377",130477,1 
"48","02512","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820",114919,1 
"48","02513","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Fort Worth City (South Central) & Edgecliff Village Town",131615,1 
"48","02514","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities",147878,1 
"48","02515","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County (West)--Fort Worth City (West)",121165,1 
"48","02516","19100","Metro","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities",181116,1 
"48","02600","10180","Metro","TX","Abilene, TX","West Central Texas COG (Outside Taylor County)",33371,0.1765 
"48","02600","15220","Micro","TX","Brownwood, TX","West Central Texas COG (Outside Taylor County)",38095,0.2014 
"48","02600","43660","Micro","TX","Snyder, TX","West Central Texas COG (Outside Taylor County)",16932,0.0895 
"48","02600","45020","Micro","TX","Sweetwater, TX","West Central Texas COG (Outside Taylor County)",14738,0.0779 
"48","02600","99999"," ","TX","[not in a CBSA]","West Central Texas COG (Outside Taylor County)",85978,0.4546 
"48","02700","10180","Metro","TX","Abilene, TX","West Central Texas COG--Taylor County, Abilene City",143208,1 
"48","02900","41660","Metro","TX","San Angelo, TX","Concho Valley COG--Tom Green County, San Angelo City",120003,1 
"48","03000","33260","Metro","TX","Midland, TX","Permian Basin Regional Planning Commission (Central)--Midland County, Midland City",169983,1 
"48","03100","36220","Metro","TX","Odessa, TX","Permian Basin Regional Planning Commission (Central)--Ector County, Odessa City",165171,1 
"48","03305","21340","Metro","TX","El Paso, TX","El Paso City (North)",133123,1 
"48","03306","21340","Metro","TX","El Paso, TX","El Paso City (Northwest)",145558,1 
"48","03307","21340","Metro","TX","El Paso, TX","El Paso County (Outside El Paso City)--Horizon City",136933,1 
"48","03308","21340","Metro","TX","El Paso, TX","El Paso City (East)",183228,1 
"48","03309","21340","Metro","TX","El Paso, TX","El Paso City (Southeast)--Socorro City",121068,1 
"48","03310","21340","Metro","TX","El Paso, TX","El Paso City (Central)",145747,1 
"48","03400","28660","Metro","TX","Killeen-Temple, TX","Central Texas COG (West), Burnet & Llano Counties",104720,0.5412 
"48","03400","99999"," ","TX","[not in a CBSA]","Central Texas COG (West), Burnet & Llano Counties",88781,0.4588 
"48","03501","28660","Metro","TX","Killeen-Temple, TX","Central Texas COG--Bell County (West), Killeen & Harker Heights Cities",181451,1 
"48","03502","28660","Metro","TX","Killeen-Temple, TX","Central Texas COG--Bell County (North, East & South), Temple & Belton Cities",189196,1 
"48","03600","14780","Micro","TX","Brenham, TX","Brazos Valley COG (Outside Brazos County) & Milam County",35805,0.2334 
"48","03600","17780","Metro","TX","College Station-Bryan, TX","Brazos Valley COG (Outside Brazos County) & Milam County",34399,0.2242 
"48","03600","99999"," ","TX","[not in a CBSA]","Brazos Valley COG (Outside Brazos County) & Milam County",83196,0.5423 
"48","03700","18620","Micro","TX","Corsicana, TX","Heart of Texas COG--Outside McLennan County & Navarro County",52624,0.3184 
"48","03700","47380","Metro","TX","Waco, TX","Heart of Texas COG--Outside McLennan County & Navarro County",16968,0.1027 
"48","03700","99999"," ","TX","[not in a CBSA]","Heart of Texas COG--Outside McLennan County & Navarro County",95690,0.5789 
"48","03801","47380","Metro","TX","Waco, TX","Heart of Texas COG--McLennan County-Waco City (Central)",108500,1 
"48","03802","47380","Metro","TX","Waco, TX","Heart of Texas COG--McLennan County-Waco (Outer), Hewitt & Robinson Cities",152079,1 
"48","03900","26660","Micro","TX","Huntsville, TX","Deep East Texas COG (West) & Walker County",76400,0.403 
"48","03900","99999"," ","TX","[not in a CBSA]","Deep East Texas COG (West) & Walker County",113193,0.597 
"48","04000","31260","Micro","TX","Lufkin, TX","Deep East Texas COG (Central)--Angelina & Nacogdoches Counties",86395,0.572 
"48","04000","34860","Micro","TX","Nacogdoches, TX","Deep East Texas COG (Central)--Angelina & Nacogdoches Counties",64653,0.428 
"48","04100","99999"," ","TX","[not in a CBSA]","Deep East Texas COG (East) & Jasper County",106829,1 
"48","04200","13140","Metro","TX","Beaumont-Port Arthur, TX","Orange & Hardin Counties",141039,1 
"48","04301","13140","Metro","TX","Beaumont-Port Arthur, TX","Jefferson County (North Central)--Beaumont City",115008,1 
"48","04302","13140","Metro","TX","Beaumont-Port Arthur, TX","Jefferson County (Outside Beaumont City)--Port Arthur City",141518,1 
"48","04400","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston-Galveston Area Council--Liberty & Chambers Counties",138199,1 
"48","04501","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East)",173848,1 
"48","04502","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston-Galveston Area Council--Montgomery County (West), Conroe City (West)",169385,1 
"48","04503","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston-Galveston Area Council--Montgomery County (South), The Woodlands (North)",118570,1 
"48","04504","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston-Galveston Area Council--Montgomery County (Southeast)",158640,1 
"48","04601","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (North Central)--North of I-10 & Inside Loop I-610",120759,1 
"48","04602","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (East Central)--East of I-45 & Inside Loop I-610",113181,1 
"48","04603","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610",133134,1 
"48","04604","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (West Central)--South of I-10 & Inside Loop I-610",153502,1 
"48","04605","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Harris County (Southeast)--Pasadena City (North & Central)-Inside Beltway TX-8",116402,1 
"48","04606","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston (East), Galena Park, Jacinto Cities & Cloverleaf",112087,1 
"48","04607","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (Northeast)--Between Loop I-610 & Beltway TX-8",129639,1 
"48","04608","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8",103320,1 
"48","04609","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (North)--South of Aldine & Inside Beltway TX-8",129596,1 
"48","04610","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (North)--West of Aldine & Inside Beltway TX-8",114161,1 
"48","04611","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (Northwest)--Between Loop I-610 & Beltway TX-8",109145,1 
"48","04612","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8",107527,1 
"48","04613","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8",120576,1 
"48","04614","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8",110884,1 
"48","04615","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUM",105200,1 
"48","04616","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (Southwest)--Between Loop I-610 & Beltway TX-8",111447,1 
"48","04617","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (South)--Between Loop I-610 & Beltway TX-8",110607,1 
"48","04618","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (Southeast)--West of Pasadena City & Outside Loop I-610",120157,1 
"48","04619","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston (Southeast) & South Houston Cities--Inside Beltway TX-8",106098,1 
"48","04620","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston (Southeast) & Webster Cities",115337,1 
"48","04621","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities PUM",113742,1 
"48","04622","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Harris County (East)--Deer Park, La Porte (North) Cities & Channelview",119715,1 
"48","04623","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Harris County (East)--Baytown City",125250,1 
"48","04624","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Harris County (Northeast)--Houston City (Far Northeast)",133081,1 
"48","04625","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Harris County (North)--Houston (North), Humble Cities & Atascocita",145350,1 
"48","04626","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Harris County (North)--Houston City (North)-I-45, Between Beltway TX-8 & FM-1960",138807,1 
"48","04627","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Harris County (Far North)--Spring",139765,1 
"48","04628","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Harris County (Northwest)--Jersey Village City-Between Beltway TX-8 & FM-1960",113802,1 
"48","04629","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Harris County (North)--North of FM-1960, West of I-45 & East of TX-249",127122,1 
"48","04630","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Harris County (Far North)--Tomball City & The Woodlands (Southwest)",170352,1 
"48","04631","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Harris County (Northwest)--North of US-290 & North of FM-1960",131582,1 
"48","04633","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Harris County (Northwest)--South of US-290 & West of TX-6",111541,1 
"48","04634","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Harris County (West)--Houston City (West)-North of US-90 & West of TX-6",123401,1 
"48","04635","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (West)--South of I-10 & West of TX-6",120317,1 
"48","04636","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (West)--East of TX-6 & West of Beltway TX-8",120753,1 
"48","04637","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (West)--Westpark Tollway, West of Beltway TX-8",127234,1 
"48","04638","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston City (Southwest)--East of TX-6 & West of Beltway TX-8",107815,1 
"48","04639","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Harris County (Far Northwest)",107261,1 
"48","04640","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Harris County (Far Northwest)--Katy City (Northeast)",111496,1 
"48","04701","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities",174342,1 
"48","04702","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Galveston County (Northwest)--League City & Friendswood City",176340,1 
"48","04801","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston-Galveston Area Council--Brazoria County (North), Pearland City",136993,1 
"48","04802","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston-Galveston Area Council--Brazoria County (Central), Alvin City",130360,1 
"48","04803","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Houston-Galveston Area Council--Brazoria County (Southwest), Lake Jackson City",104678,1 
"48","04901","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Fort Bend County (East)--Missouri City",119965,1 
"48","04902","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Fort Bend County (Northeast)--Sugar Land & Stafford Cities",130960,1 
"48","04903","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory",122983,1 
"48","04904","26420","Metro","TX","Houston-The Woodlands-Sugar Land, TX","Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners",175880,1 
