cbsa20,cbsatype20,CBSAName20,state_puma
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02504
40380,Metro,"Rochester, NY",36-00906
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04308
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04310
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02006
22020,Metro,"Fargo, ND-MN",38-00600
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02303
13900,Metro,"Bismarck, ND",38-00300
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02304
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02305
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02306
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",37-05401
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",37-05301
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02307
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02308
22180,Metro,"Fayetteville, NC",37-05003
22180,Metro,"Fayetteville, NC",37-05002
22180,Metro,"Fayetteville, NC",37-05001
34820,Metro,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",37-04800
48900,Metro,"Wilmington, NC",37-04701
48900,Metro,"Wilmington, NC",37-04601
27340,Metro,"Jacksonville, NC",37-04501
24780,Metro,"Greenville, NC",37-04200
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02309
24140,Metro,"Goldsboro, NC",37-04000
22180,Metro,"Fayetteville, NC",37-03800
24660,Metro,"Greensboro-High Point, NC",37-03600
49180,Metro,"Winston-Salem, NC",37-03500
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",37-03400
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",37-03200
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",37-03108
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",37-03107
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",37-03106
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",37-03105
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",37-03104
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02302
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02301
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",37-03102
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02102
31900,Metro,"Mansfield, OH",39-01600
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02101
49300,Micro,"Wooster, OH",39-01400
17460,Metro,"Cleveland-Elyria, OH",39-01300
10420,Metro,"Akron, OH",39-01204
10420,Metro,"Akron, OH",39-01203
10420,Metro,"Akron, OH",39-01202
10420,Metro,"Akron, OH",39-01201
10420,Metro,"Akron, OH",39-01100
49660,Metro,"Youngstown-Warren-Boardman, OH-PA",39-01003
49660,Metro,"Youngstown-Warren-Boardman, OH-PA",39-01002
49660,Metro,"Youngstown-Warren-Boardman, OH-PA",39-01001
17460,Metro,"Cleveland-Elyria, OH",39-00802
17460,Metro,"Cleveland-Elyria, OH",39-00801
17460,Metro,"Cleveland-Elyria, OH",39-00710
17460,Metro,"Cleveland-Elyria, OH",39-00709
17460,Metro,"Cleveland-Elyria, OH",39-00708
17460,Metro,"Cleveland-Elyria, OH",39-00707
17460,Metro,"Cleveland-Elyria, OH",39-00706
17460,Metro,"Cleveland-Elyria, OH",39-00705
17460,Metro,"Cleveland-Elyria, OH",39-00704
17460,Metro,"Cleveland-Elyria, OH",39-00703
17460,Metro,"Cleveland-Elyria, OH",39-00702
17460,Metro,"Cleveland-Elyria, OH",39-00701
17460,Metro,"Cleveland-Elyria, OH",39-00602
17460,Metro,"Cleveland-Elyria, OH",39-00601
45780,Metro,"Toledo, OH",39-00303
45780,Metro,"Toledo, OH",39-00302
45780,Metro,"Toledo, OH",39-00301
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",37-03103
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",37-03101
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04311
39580,Metro,"Raleigh-Cary, NC",37-01101
40580,Metro,"Rocky Mount, NC",37-00900
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02317
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02318
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02319
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02320
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04503
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04502
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04501
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04414
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04413
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04412
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04411
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04410
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04409
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04408
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04407
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04406
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04405
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04404
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04403
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04402
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04401
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04318
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04317
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04316
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04315
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04314
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04313
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-04312
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02316
39580,Metro,"Raleigh-Cary, NC",37-01201
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",37-03002
39580,Metro,"Raleigh-Cary, NC",37-01202
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",37-03001
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",37-02900
25860,Metro,"Hickory-Lenoir-Morganton, NC",37-02800
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02310
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02311
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02312
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02313
11700,Metro,"Asheville, NC",37-02202
11700,Metro,"Asheville, NC",37-02201
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02314
25860,Metro,"Hickory-Lenoir-Morganton, NC",37-02000
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-02315
49180,Metro,"Winston-Salem, NC",37-01803
49180,Metro,"Winston-Salem, NC",37-01802
49180,Metro,"Winston-Salem, NC",37-01801
24660,Metro,"Greensboro-High Point, NC",37-01704
24660,Metro,"Greensboro-High Point, NC",37-01703
24660,Metro,"Greensboro-High Point, NC",37-01702
24660,Metro,"Greensboro-High Point, NC",37-01701
15500,Metro,"Burlington, NC",37-01600
20500,Metro,"Durham-Chapel Hill, NC",37-01400
20500,Metro,"Durham-Chapel Hill, NC",37-01302
20500,Metro,"Durham-Chapel Hill, NC",37-01301
39580,Metro,"Raleigh-Cary, NC",37-01208
39580,Metro,"Raleigh-Cary, NC",37-01207
39580,Metro,"Raleigh-Cary, NC",37-01206
39580,Metro,"Raleigh-Cary, NC",37-01205
39580,Metro,"Raleigh-Cary, NC",37-01204
39580,Metro,"Raleigh-Cary, NC",37-01203
15540,Metro,"Burlington-South Burlington, VT",50-00300
28940,Metro,"Knoxville, TN",47-01504
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-09703
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-01314
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11-00103
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11-00102
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11-00101
41540,Metro,"Salisbury, MD-DE",10-00302
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-01313
41540,Metro,"Salisbury, MD-DE",10-00301
20100,Metro,"Dover, DE",10-00200
37980,Metro,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10-00105
37980,Metro,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10-00104
37980,Metro,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10-00103
37980,Metro,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10-00102
37980,Metro,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10-00101
29100,Metro,"La Crosse-Onalaska, WI-MN",55-01700
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11-00105
14860,Metro,"Bridgeport-Stamford-Norwalk, CT",09-20903
14860,Metro,"Bridgeport-Stamford-Norwalk, CT",09-20902
14860,Metro,"Bridgeport-Stamford-Norwalk, CT",09-20901
14860,Metro,"Bridgeport-Stamford-Norwalk, CT",09-20802
14860,Metro,"Bridgeport-Stamford-Norwalk, CT",09-20801
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-01700
23420,Metro,"Fresno, CA",06-01901
23420,Metro,"Fresno, CA",06-01902
23420,Metro,"Fresno, CA",06-01903
23420,Metro,"Fresno, CA",06-01904
23420,Metro,"Fresno, CA",06-01905
23420,Metro,"Fresno, CA",06-01906
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11-00104
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11-00106
23420,Metro,"Fresno, CA",06-01907
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01101
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01113
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01112
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01111
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01110
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01109
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01108
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01107
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01106
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01105
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01104
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01103
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01102
37340,Metro,"Palm Bay-Melbourne-Titusville, FL",12-00905
23540,Metro,"Gainesville, FL",12-00101
37340,Metro,"Palm Bay-Melbourne-Titusville, FL",12-00904
37340,Metro,"Palm Bay-Melbourne-Titusville, FL",12-00903
37340,Metro,"Palm Bay-Melbourne-Titusville, FL",12-00902
37340,Metro,"Palm Bay-Melbourne-Titusville, FL",12-00901
49420,Metro,"Yakima, WA",53-27701
49420,Metro,"Yakima, WA",53-27702
37460,Metro,"Panama City, FL",12-00500
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-01310
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-01311
27260,Metro,"Jacksonville, FL",12-00398
23540,Metro,"Gainesville, FL",12-00102
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-01312
35300,Metro,"New Haven-Milford, CT",09-20701
35300,Metro,"New Haven-Milford, CT",09-20604
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01115
19740,Metro,"Denver-Aurora-Lakewood, CO",08-01702
17820,Metro,"Colorado Springs, CO",08-02002
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03703
17820,Metro,"Colorado Springs, CO",08-02001
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03704
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03705
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03706
43100,Metro,"Sheboygan, WI",55-00700
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03707
19740,Metro,"Denver-Aurora-Lakewood, CO",08-01705
19740,Metro,"Denver-Aurora-Lakewood, CO",08-01704
19740,Metro,"Denver-Aurora-Lakewood, CO",08-01703
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03708
19740,Metro,"Denver-Aurora-Lakewood, CO",08-01701
17820,Metro,"Colorado Springs, CO",08-02004
19740,Metro,"Denver-Aurora-Lakewood, CO",08-01603
19740,Metro,"Denver-Aurora-Lakewood, CO",08-01602
19740,Metro,"Denver-Aurora-Lakewood, CO",08-01601
19740,Metro,"Denver-Aurora-Lakewood, CO",08-01501
19740,Metro,"Denver-Aurora-Lakewood, CO",08-01401
19740,Metro,"Denver-Aurora-Lakewood, CO",08-01301
19740,Metro,"Denver-Aurora-Lakewood, CO",08-01202
19740,Metro,"Denver-Aurora-Lakewood, CO",08-01201
19740,Metro,"Denver-Aurora-Lakewood, CO",08-01101
24540,Metro,"Greeley, CO",08-01003
24540,Metro,"Greeley, CO",08-01002
24540,Metro,"Greeley, CO",08-01001
17820,Metro,"Colorado Springs, CO",08-02003
17820,Metro,"Colorado Springs, CO",08-02005
35300,Metro,"New Haven-Milford, CT",09-20603
25540,Metro,"Hartford-East Hartford-Middletown, CT",09-20203
35300,Metro,"New Haven-Milford, CT",09-20602
35300,Metro,"New Haven-Milford, CT",09-20601
21700,Micro,"Eureka-Arcata, CA",06-02300
20940,Metro,"El Centro, CA",06-02500
35980,Metro,"Norwich-New London, CT",09-20401
16620,Metro,"Charleston, WV",54-00900
13220,Metro,"Beckley, WV",54-01000
25540,Metro,"Hartford-East Hartford-Middletown, CT",09-20207
12540,Metro,"Bakersfield, CA",06-02903
25540,Metro,"Hartford-East Hartford-Middletown, CT",09-20206
25540,Metro,"Hartford-East Hartford-Middletown, CT",09-20205
25540,Metro,"Hartford-East Hartford-Middletown, CT",09-20204
25540,Metro,"Hartford-East Hartford-Middletown, CT",09-20202
17820,Metro,"Colorado Springs, CO",08-02006
25540,Metro,"Hartford-East Hartford-Middletown, CT",09-20201
12540,Metro,"Bakersfield, CA",06-02904
24300,Metro,"Grand Junction, CO",08-02501
12540,Metro,"Bakersfield, CA",06-02905
11540,Metro,"Appleton, WI",55-00400
12540,Metro,"Bakersfield, CA",06-02906
12540,Metro,"Bakersfield, CA",06-02907
12540,Metro,"Bakersfield, CA",06-02908
25260,Metro,"Hanford-Corcoran, CA",06-03100
39380,Metro,"Pueblo, CO",08-02301
24580,Metro,"Green Bay, WI",55-00501
24580,Metro,"Green Bay, WI",55-00502
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01114
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01116
19740,Metro,"Denver-Aurora-Lakewood, CO",08-00901
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08613
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08622
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08621
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08620
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-00116
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-00117
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-00118
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08619
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08618
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08617
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08616
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08615
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08614
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08612
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08624
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08611
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08610
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08609
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08608
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08607
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08606
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08605
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08604
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08603
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08602
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08601
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-00119
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-08623
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-00115
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-00120
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-09510
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-09906
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-09905
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-00101
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-09904
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-09903
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-00111
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-09902
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-09901
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-00112
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03767
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-09702
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-09701
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-09509
36500,Metro,"Olympia-Lacey-Tumwater, WA",53-26702
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-09508
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-09507
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-09506
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-00113
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-09505
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-09504
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-09503
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-00114
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-09502
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-09501
18880,Metro,"Crestview-Fort Walton Beach-Destin, FL",12-09102
18880,Metro,"Crestview-Fort Walton Beach-Destin, FL",12-09101
38940,Metro,"Port St. Lucie, FL",12-08500
36100,Metro,"Ocala, FL",12-08303
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-01117
27260,Metro,"Jacksonville, FL",12-03103
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-05300
13380,Metro,"Bellingham, WA",53-27301
17020,Metro,"Chico, CA",06-00700
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-01301
19660,Metro,"Deltona-Daytona Beach-Ormond Beach, FL",12-03500
37860,Metro,"Pensacola-Ferry Pass-Brent, FL",12-03303
37860,Metro,"Pensacola-Ferry Pass-Brent, FL",12-03302
37860,Metro,"Pensacola-Ferry Pass-Brent, FL",12-03301
27260,Metro,"Jacksonville, FL",12-03107
27260,Metro,"Jacksonville, FL",12-03106
27260,Metro,"Jacksonville, FL",12-03105
27260,Metro,"Jacksonville, FL",12-03104
27260,Metro,"Jacksonville, FL",12-03102
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-05702
27260,Metro,"Jacksonville, FL",12-03101
13380,Metro,"Bellingham, WA",53-27302
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-01305
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-01308
34940,Metro,"Naples-Marco Island, FL",12-02103
34940,Metro,"Naples-Marco Island, FL",12-02102
34940,Metro,"Naples-Marco Island, FL",12-02101
27260,Metro,"Jacksonville, FL",12-01902
27260,Metro,"Jacksonville, FL",12-01901
26140,Metro,"Homosassa Springs, FL",12-01700
39460,Metro,"Punta Gorda, FL",12-01500
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-01309
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-05701
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-05703
36100,Metro,"Ocala, FL",12-08302
15980,Metro,"Cape Coral-Fort Myers, FL",12-07102
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-00121
36100,Metro,"Ocala, FL",12-08301
35840,Metro,"North Port-Sarasota-Bradenton, FL",12-08103
35840,Metro,"North Port-Sarasota-Bradenton, FL",12-08102
35840,Metro,"North Port-Sarasota-Bradenton, FL",12-08101
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-00122
45220,Metro,"Tallahassee, FL",12-07302
45220,Metro,"Tallahassee, FL",12-07301
15980,Metro,"Cape Coral-Fort Myers, FL",12-07106
15980,Metro,"Cape Coral-Fort Myers, FL",12-07105
15980,Metro,"Cape Coral-Fort Myers, FL",12-07104
15980,Metro,"Cape Coral-Fort Myers, FL",12-07103
15980,Metro,"Cape Coral-Fort Myers, FL",12-07101
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-05704
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-06903
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-06902
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-06901
42680,Metro,"Sebastian-Vero Beach, FL",12-06100
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-00123
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-05711
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-05710
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-05709
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-05708
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-05707
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-05706
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-05705
19740,Metro,"Denver-Aurora-Lakewood, CO",08-00902
19740,Metro,"Denver-Aurora-Lakewood, CO",08-00801
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-09908
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06517
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03738
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-06701
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06525
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06524
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06523
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03739
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06522
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06521
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06520
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03740
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06519
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06518
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06516
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-06703
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06515
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06514
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06511
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03741
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06509
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06507
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06502
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03742
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-06501
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-06103
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03743
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-06102
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03737
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-06704
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-06101
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-07101
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-07112
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03730
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03731
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03732
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-07111
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-07110
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-07108
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-07107
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-07105
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-07104
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-07103
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-07102
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-06717
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03736
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-06716
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-06715
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-06714
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-06713
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03733
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03734
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-06712
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-06709
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-06707
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-06706
40900,Metro,"Sacramento-Roseville-Folsom, CA",06-06705
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03735
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03744
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-05928
40140,Metro,"Riverside-San Bernardino-Ontario, CA",06-07116
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03778
32900,Metro,"Merced, CA",06-04702
32900,Metro,"Merced, CA",06-04701
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-04104
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03757
41860,Metro,"San Francisco-Oakland-Berkeley, CA",06-04103
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03758
31460,Metro,"Madera, CA",06-03900
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03782
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03781
31080,Metro,"Los Angeles-Long Beach-Anaheim, CA",06-03780
